train loss,test loss,train dice,test dice
1.3188036087261434,1.4075586648263794,0.5523299969967046,0.5262548660818135
1.16003938189988,1.2431655508193418,0.6214715584565766,0.5782155898589505
0.9834631555288741,1.5980911193723264,0.6680188473460262,0.28708218356295523
0.8232225682839607,1.1087318459455517,0.6890858625101299,0.5337721682907224
0.7491932462334248,0.7960195884065352,0.6834215170171486,0.7034586953503255
0.6281740249215978,1.2349068737721098,0.7215770724663821,0.5322165528953728
0.5830531157746092,0.653076117384261,0.7317085266090927,0.7239655660917371
0.5308974095267578,0.8351163930391919,0.7511249716302854,0.635062809007635
0.5185408032779555,0.5697159885237182,0.7539844788304945,0.7577548642125356
0.5041249375802414,0.6573201646148294,0.7581223002146393,0.7080270057283907
0.5108991188693394,0.5414051869382029,0.7539001868103217,0.7390426860711721
0.47990976162616494,0.5763305023465083,0.7672200372763412,0.6824348399763056
0.4391198081781178,0.6074249662584164,0.7866213860638582,0.6513562934012639
0.43300294396994954,0.7482263299446557,0.7886449252971206,0.6839714238615836
0.460658177704487,0.38270624415598054,0.7744866355314942,0.8199614129016805
0.4360207999167319,0.4866850088671244,0.786363317089961,0.7669400578265484
0.44195905837281624,0.6230018886281807,0.7835219128806936,0.7567273827478007
0.44075781981729,0.7100220663226203,0.7835531057989936,0.7298440573957629
0.39911786213179623,0.49744951877904975,0.8034110355702365,0.7616877670825425
0.416305800587614,0.5719991605924568,0.7953014740459315,0.7334092473848333
0.3975989560286204,0.4199813161811967,0.8040560001414389,0.7914500353644884
0.42345121852016765,0.5068961700554889,0.7912451701502008,0.7534229411274903
0.37441347318318674,0.5851704249474474,0.8153573687448553,0.7047372290486299
0.39226665244856695,0.6358113126406005,0.8070919787321349,0.6894033673164165
0.40399922843552327,0.34240329072959175,0.8008083517439307,0.8370178055210958
0.3742027464470431,0.4370969166316676,0.8155074961610391,0.8031968444537836
0.3932575903977584,0.5602961678775851,0.8065172991406286,0.7429145499153685
0.40197160649068153,0.45703057460594865,0.8018063223445954,0.7742471624619683
0.3810718494470451,0.5354960968162517,0.8112674321049383,0.8036224925931557
0.3630601886527245,0.4331942015108855,0.8210475172131426,0.7538975558048966
0.3749983847985183,0.44467016354890865,0.8147346306675667,0.790689323409431
0.35415844680277275,0.4639696649613061,0.824698409852273,0.7577625766519166
0.3311187972456313,0.5903214929037963,0.8356722773661257,0.7404728870832435
0.350837140872737,0.6607250366585231,0.8266090769195099,0.6900117615865506
0.3716052742717143,0.32313106826250104,0.816255798747027,0.842531912976452
0.36549562915773837,0.4489732501036248,0.8189204771214541,0.7998853726525865
0.34194068722306337,0.5312625778654234,0.8307364820293528,0.7854888934598063
0.3520097924004577,0.3516699714030045,0.8256108358754625,0.8282987830737752
0.3296001680436451,0.37520619408060635,0.8360192522210713,0.7904258446416896
0.3420204945631976,0.4429492371897853,0.8305220895230253,0.7603454502141161
0.34677753105132714,0.5168782727051503,0.8281328317362577,0.8232587330241117
0.3486451100280755,0.6409532783110978,0.8274033244504231,0.8077923261603887
0.3146793947274824,0.7375281615334506,0.8434094457856055,0.7461636823759134
0.3309420680633255,0.5655678601541381,0.8358701776752029,0.7117593857221903
0.3366716029164668,0.32141645114059036,0.8329325399177032,0.8437132829977213
0.32401167101748163,0.4478404393762382,0.8388025191560596,0.8043211621327895
0.33357213139292874,0.49800392288483664,0.8346559255436702,0.7881239162050487
0.32461534012048765,0.34563017217145453,0.8386079475983974,0.8287825657655945
0.33584704799366616,0.4519173866448228,0.8329954371842462,0.7658964823390249
0.3359296133265526,0.5091744062418515,0.8330559740909268,0.8242035579449476
0.32292488189142887,0.3364438344559807,0.8393112255047007,0.807176170731928
0.3134144475231472,0.4799243346832187,0.8437829570257039,0.7578199534948186
0.31029661713005274,0.5683742586299162,0.8454988264193248,0.7023742242131701
0.3280000550967783,0.6148600383729621,0.8373847812810836,0.6666589493981719
0.33197717159552476,0.29313572433115775,0.8349431535154277,0.8598327259274148
0.2956953537526833,0.3754586121453683,0.8523282706624291,0.8472806872661496
0.31124208944225773,0.5165927520980307,0.8451434732746932,0.800388187391492
0.30786630299822415,0.2934967423219611,0.8465890235097534,0.8548552946863825
0.2964157330661915,0.30812075698336744,0.8515611723226781,0.8006228441483098
0.3164559969310814,0.36085778732707574,0.8425767538157719,0.7640932897900929
0.29281196220744776,0.3892464525242847,0.8540352257467506,0.8496557751625851
0.3018364223051804,0.4738419439729767,0.8491171806647636,0.7898365001143182
