train loss,test loss,train dice,test dice
1.591640068177254,1.5276115563180712,0.35965381796416784,0.3654600145580002
1.3409274873425883,1.3464204695489672,0.5698289529926011,0.5332567770291256
1.273840893007094,1.4905118240250483,0.6200791040073055,0.40175172537398923
1.2242051619868124,1.2972849203480616,0.6543702729423364,0.5536013274779344
1.2036039401638892,1.1298560063044232,0.6671919948028464,0.6724833022448168
1.1568922822706162,1.2687124636438158,0.6998197569375062,0.5598990046287242
1.1644740076987974,1.130520498752594,0.6849322327919436,0.6586257540146809
1.1142653410665448,1.100360906124115,0.7226175494954683,0.7079867582347815
1.1148616674638565,0.981669282913208,0.7167584964387155,0.7718226579058183
1.0888270996462914,1.074059972498152,0.7294795967093073,0.7028729809126922
1.0539382591555198,1.1036848386128744,0.7497317736411675,0.6808841508202153
1.0505819208391252,1.087970832321379,0.7475130976852749,0.686816331271802
0.9966329427688353,1.189825729529063,0.7841177127521117,0.5827340924564566
0.9954799816685339,1.0578964246643916,0.7746163347894537,0.703375535680026
1.0085283755487011,0.9688238362471263,0.7573318946524239,0.7474334548929373
0.9481074509313029,1.053568372461531,0.7960736398410766,0.6904631288649996
0.9568387596068842,0.9326787882381015,0.7776509362169652,0.7664200860847206
0.9232368268505219,0.8927707764837477,0.795694563327596,0.7984366947340438
0.8941151406688074,0.7938091615835825,0.8109639052940976,0.8233672390286462
0.8790957623143351,0.8666916019386716,0.8067232713487853,0.7877186566670553
0.8294425486749218,0.9732451928986444,0.8280382624872686,0.7155476492440511
0.8181192385765814,0.8625379496150546,0.8250118055358051,0.7826657236114866
0.7872519884570952,0.9140341142813365,0.8314968452206897,0.7217202270354283
0.7566159478310616,0.8287138700485229,0.8358435450040116,0.7714868204063504
0.7404654198308145,0.6610920886198679,0.8348729629549139,0.8491274796973812
0.6853543242331473,0.761843842930264,0.8553885650058914,0.7958680797129659
0.6578997845803538,0.641277108920945,0.8565445063911725,0.8498186915177757
0.659285271283119,0.6164093739456601,0.8396008519784628,0.8532049509957238
0.6114866896214024,0.5338575783703062,0.858241368813131,0.8531642390642096
0.5753221689885663,0.5326598015096452,0.8611051803784551,0.8675211914541326
0.5334674599862868,0.5706060538689295,0.8695538181855675,0.8593615737414161
0.5108449925530342,0.6371172626813253,0.8720476604751461,0.7774560421243606
0.48527508466474467,0.6170282688405778,0.8744602785721842,0.7817241006503084
0.4588555608257171,0.5089039580689536,0.8757773373722968,0.839058083621053
0.44544873556783116,0.36986645493242476,0.8750032638018277,0.890259628580263
0.4166348170080493,0.4699222587876849,0.8808324259035212,0.8374556131107518
0.3801827902947703,0.39174358977211843,0.89115950891968,0.8716336631437844
0.3862855929713095,0.3809985412491692,0.8801995797819866,0.881471186796636
0.3505119365261447,0.2991427209642198,0.8940465614049915,0.8921371077261052
0.3359520634528129,0.3828520362575849,0.8933042946729544,0.8542745586188298
0.3256494955862722,0.40644490321477256,0.8916474566876691,0.8531203707687098
0.32612316139282715,0.45282384521431396,0.8881866877925633,0.8052985245483676
