train loss,test loss,train dice,test dice
1.4806004631903862,1.248769141568078,0.4432808587653069,0.6167962105501154
1.2839401975754767,1.191158099969228,0.6004960274202462,0.6620743190594671
1.214235564970201,1.359081212679545,0.6511433934210458,0.504991017625508
1.2097264132192056,1.1177392972840203,0.6443361097993684,0.7191851243226816
1.1782033685714968,1.0365029083357915,0.6655942451121997,0.7578847571881527
1.1496168555751922,1.0621045172214507,0.6810507531932497,0.7374457892306362
1.125084824715891,1.0186224983798131,0.6922892093765355,0.7510007312064708
1.1156329420305067,1.040924400753445,0.6935832469273946,0.73485649011489
1.0778019566689767,0.8819854133658939,0.7182337387078113,0.8208153321928646
1.0618114548344766,0.9934522383742862,0.7202284613760006,0.7440794091531107
1.0301161239224095,0.9489230785104964,0.7329978392662699,0.8046623964709323
1.013340700057245,1.0148721045917934,0.7391262092639025,0.7102027912639999
0.9856032763758013,1.0211003727383083,0.747907149422434,0.6927222575360644
0.9565365472147541,0.949869242641661,0.7564459971281235,0.7462835304420865
0.9540575365866385,0.8468470679389106,0.7476007664619444,0.7859649823470476
0.9075051200005316,0.9018866095277999,0.7684063507409252,0.754145177129349
0.8945943897770298,0.7869338697857328,0.7613098811189042,0.8184998593451658
0.8716126468873794,0.7735325170887841,0.7631139712670705,0.8209393880142678
0.8458536805645113,0.655849603149626,0.7702563044477163,0.8481412063087304
0.7944463949049673,0.6552748123804728,0.7847090097685073,0.8575848734429178
0.7333376226886626,0.7049097822772132,0.808733589669944,0.8494896943368665
0.7052777792176893,0.7005886574586233,0.8126249104372266,0.8050419927040736
0.6658849245117557,0.6781075636545817,0.8219573445365537,0.8108358513885816
0.6393251376767313,0.7010914491282569,0.8208406255376538,0.7696601753222099
0.6119130788310881,0.4823897255791558,0.8242663594082699,0.8730777084459168
0.5877546579607071,0.5009243246581819,0.8255066599098912,0.8724121314927583
0.5391411785156497,0.44987537695301905,0.8409622275896929,0.8804651029060554
0.5271899625178307,0.4751146707269881,0.8376590566759454,0.8645669589609278
0.5193193964419827,0.37922584745619037,0.8339276377716358,0.8788747594194812
0.4959647749700854,0.4073066999514898,0.8344016173041006,0.8730126530633012
0.4768177055543469,0.43538116978274455,0.8343842123559924,0.869791726054366
0.4459084478116805,0.5184159144759178,0.8462465907103168,0.7877131904196016
0.4207050135058742,0.5493663440148036,0.8509485254012817,0.7762545621123523
0.4210437380498455,0.4114141578475634,0.8446402931241516,0.8418729163376379
0.41395786856451344,0.23732107612821793,0.8434073042810156,0.918181067492475
0.38255960710587045,0.322605525288317,0.853714213391535,0.876009153844073
0.37691243002491615,0.28413495653205445,0.8532120441461393,0.8889141748526426
0.367496496054434,0.3098610671030151,0.8540649903128884,0.8776690767687902
0.37123437389250724,0.2735712708698379,0.8496031364424177,0.8813541629073744
0.36364981955097564,0.2531550707088577,0.8495156265016028,0.89764784821228
0.3301322407299473,0.27065149678124323,0.8625135945651896,0.8931097623880256
0.3248531569396296,0.376859487593174,0.863346186743646,0.8253532499277975
0.2935224378301251,0.36001611318853166,0.8762922875734662,0.8433800042400249
0.33131763089087696,0.2884726506140497,0.8556610935670529,0.8710138343522129
0.33495148304970035,0.18598379095395404,0.8528115344899694,0.9138959521073353
0.31697066003276453,0.25800825721687737,0.8597051991131501,0.8801154797882429
0.2984520635297222,0.19531535713209044,0.8670371850802627,0.9075558274601354
0.3035076289407669,0.21876875460147857,0.8634007858486876,0.898637288249226
0.2802452012415855,0.22200828774107825,0.8739152560460977,0.8903267861912101
0.3083721732900989,0.19695536858505672,0.8590413670707212,0.9049374762887626
0.2710492656115563,0.1996988520026207,0.8759027944670637,0.9059325478671375
0.2636697474025911,0.25688300099637773,0.8788743092320586,0.8737151398075803
0.2885529904596267,0.3455331448051665,0.8658313756307771,0.8269782532681573
0.27012231551831767,0.2545843888488081,0.8740753238070375,0.8721345225088162
0.26782186675456265,0.12274442803528574,0.8745293450715718,0.9334895832003911
0.2613509599239595,0.206419995923837,0.8770363064429191,0.8936460380517931
0.2597429201487572,0.1787085022363398,0.8774060804499059,0.9057698856137784
0.2755368761477932,0.19294242461522418,0.8690660853642419,0.9020892112273099
0.2606512770537407,0.19939822024769252,0.8756882602957043,0.8962331580244132
0.26143304657551547,0.19194062203168868,0.8750441941133551,0.898402527393591
0.2591263082719618,0.21765487790107726,0.8758192148106051,0.8859078745919746
0.2586089270730172,0.31412558158238724,0.8755309456507092,0.8348051991251191
0.24382415865698168,0.31515111550688746,0.8823104058087984,0.8348928511321609
0.2603770915058351,0.2294807912574874,0.8741271597382896,0.8796284942499906
0.2816661936621512,0.12605319486724006,0.8638582108574618,0.9280963794286782
0.2547289483970211,0.18753658798005843,0.8760828668003596,0.8991340346270223
0.2545232592090484,0.1436536769900057,0.8761751334936674,0.9182080978187126
0.25038362674174774,0.18369657281372284,0.8778690797876808,0.9007859753729109
0.2603096825461234,0.19623545209566753,0.8725394612570216,0.8956432908265808
0.2631216422204048,0.15621305737230515,0.8712247085770376,0.9127310042935105
0.2532455400113136,0.16684486534860396,0.8760703865199263,0.9078378601695052
0.24379301407644824,0.21792371223370235,0.8801732816560155,0.8820662530983905
0.23131961466804626,0.2738223719928,0.8859350742682012,0.8567952936871398
0.22013439747595018,0.15002753900157081,0.8912253320025544,0.9148857270297016
0.2334396037363237,0.12412993676132625,0.8846469844732087,0.9264596889685373
0.22275671862786814,0.18180421309338676,0.8897368006847869,0.8995511037531908
0.21937351952637393,0.14464279868536525,0.8913280272376737,0.9161103287961785
0.2323931982440333,0.14061612122588688,0.8849494210839972,0.9186535701551145
0.2221519228912169,0.18047869437270694,0.889321339226887,0.9017003530834315
0.24980745988507422,0.1741859013007747,0.8763086654905116,0.903183476656368
0.22818261899294393,0.16579735096957945,0.8867590249627298,0.9065681360139958
0.21808303210043137,0.2956774667733245,0.8913119113092807,0.8405463468122918
0.22315101681217073,0.244830635521147,0.8890634915711005,0.8621963544163692
0.21833449755945514,0.17498810324403977,0.8910594251921872,0.9013818465726776
0.24641493876134193,0.1013038545846939,0.8775928189783309,0.936839380184718
0.23801871442025704,0.16829307940271163,0.8815108277135276,0.9049993148449806
0.23654889723946973,0.15526221013731425,0.8822833852560389,0.9104683330493495
0.23182207249826,0.1642918402949969,0.8843316213628528,0.906973391673771
0.22523371048511995,0.17752037346363067,0.8873279747671768,0.9023689146910263
0.2177302674420418,0.13580013008581268,0.8908289108626221,0.9202954587897223
0.23271789204689766,0.15818707876735263,0.8840004214657448,0.9092932320679863
